customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C00003162,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),97.13,1931.62,No
C00003163,Male,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),49.5,15.73,No
C00003164,Female,0,No,No,57,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,23.21,1610.54,No
C00003165,Female,0,No,Yes,25,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),24.29,777.7,No
C00003166,Female,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,64.29,815.31,No
C00003167,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,66.49,137.61,No
C00003168,Female,0,No,Yes,31,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,64.06,2194.3,No
C00003169,Male,0,Yes,No,49,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,86.31,4599.19,No
C00003170,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,110.64,6841.23,No
C00003171,Female,0,Yes,Yes,10,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,75.66,733.74,Yes
C00003172,Female,0,Yes,No,67,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,120.8,7808.99,No
C00003173,Female,0,Yes,Yes,33,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.66,2810.76,No
C00003174,Male,0,Yes,No,7,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),40.17,210.51,No
C00003175,Female,0,Yes,No,7,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,26.23,404.99,Yes
C00003176,Male,0,No,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.36,1143.3,No
C00003177,Male,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),59.05,374.5,No
C00003178,Female,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,59.22,1129.58,Yes
C00003179,Female,0,No,Yes,8,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,81.24,924.14,No
C00003180,Female,0,No,No,56,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,150.0,8491.36,No
C00003181,Female,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.25,4407.78,Yes
C00003182,Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),18.0,878.05,No
C00003183,Female,0,Yes,No,18,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),40.27,697.84,Yes
C00003184,Male,1,No,Yes,45,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,51.13,2410.96,No
C00003185,Male,0,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,104.77,6370.07,No
C00003186,Male,0,Yes,No,59,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),81.84,4607.94,Yes
C00003187,Female,0,No,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),109.49,433.56,No
C00003188,Male,0,No,No,32,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),41.36,1585.07,No
C00003189,Male,0,No,No,54,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),38.1,1740.57,No
C00003190,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Electronic check,87.22,1675.26,No
C00003191,Male,0,Yes,No,16,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Electronic check,18.0,267.05,No
C00003192,Male,0,No,No,41,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,121.43,5002.14,No
C00003193,Female,0,Yes,No,21,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,106.51,2333.59,No
C00003194,Female,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,64.21,2434.03,No
C00003195,Male,0,No,Yes,26,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.73,2368.35,No
C00003196,Male,0,No,No,45,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),80.82,3786.84,No
C00003197,Male,0,No,No,27,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,70.72,1962.83,Yes
C00003198,Female,0,No,Yes,51,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,76.24,3678.16,No
C00003199,Female,0,Yes,No,64,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,51.11,3437.39,No
C00003200,Male,1,Yes,No,38,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),63.03,2262.7,No
C00003201,Female,1,Yes,No,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,108.25,2410.3,Yes
C00003202,Female,0,No,No,21,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),87.71,1737.29,Yes
C00003203,Male,0,No,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),26.41,1481.18,Yes
C00003204,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.91,430.0,No
C00003205,Female,0,No,Yes,63,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,116.61,7696.23,No
C00003206,Male,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,35.38,2322.56,Yes
C00003207,Female,0,No,Yes,56,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,60.21,3517.75,Yes
C00003208,Female,1,No,No,34,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.63,2825.11,Yes
C00003209,Male,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),84.38,3169.22,Yes
C00003210,Female,0,Yes,Yes,49,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),91.32,4565.0,No
C00003211,Female,0,Yes,No,29,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,94.9,2981.21,No
C00003212,Male,0,Yes,No,16,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),71.28,1312.11,Yes
C00003213,Male,0,Yes,Yes,32,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),68.83,2380.57,No
C00003214,Male,0,No,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),114.92,1732.24,No
C00003215,Female,0,Yes,Yes,14,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),96.38,1308.92,No
C00003216,Male,0,No,Yes,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,78.21,886.81,Yes
C00003217,Female,1,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,55.88,-274.57,No
C00003218,Male,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),78.07,1922.01,No
C00003219,Female,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,80.5,1814.71,Yes
C00003220,Male,0,No,No,58,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),85.82,4788.6,Yes
C00003221,Male,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.71,2705.59,No
C00003222,Male,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,57.64,3377.42,Yes
C00003223,Male,1,No,Yes,31,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,50.25,1381.46,Yes
C00003224,Female,0,No,Yes,59,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),74.2,4678.78,No
C00003225,Male,1,No,No,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,39.06,1344.6,Yes
C00003226,Male,0,Yes,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,89.63,5829.45,No
C00003227,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,108.34,1975.47,No
C00003228,Male,1,No,No,58,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),71.75,4401.33,No
C00003229,Female,0,No,No,52,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),54.26,3050.91,No
C00003230,Male,0,Yes,No,63,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),111.95,7150.61,Yes
C00003231,Male,0,No,No,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),55.58,1438.09,No
C00003232,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.88,1507.65,Yes
C00003233,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.53,152.91,Yes
C00003234,Male,1,No,Yes,68,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,45.54,2923.9,No
C00003235,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),89.9,728.18,No
C00003236,Male,0,No,No,8,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,69.86,684.43,Yes
C00003237,Female,1,No,No,31,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),76.76,2169.45,No
C00003238,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,18.0,39.4,No
C00003239,Male,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,63.99,562.35,No
C00003240,Female,0,No,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,37.57,561.2,No
C00003241,Male,0,Yes,Yes,67,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),42.07,2575.74,No
C00003242,Male,0,No,No,21,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),33.84,785.42,Yes
C00003243,Male,1,Yes,No,19,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,60.83,1015.59,Yes
C00003244,Male,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,91.44,1199.66,No
C00003245,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,66.42,463.27,No
C00003246,Male,0,Yes,No,29,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,94.49,2731.97,No
C00003247,Male,0,No,Yes,4,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),45.69,-64.15,No
C00003248,Female,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),65.9,-113.01,No
C00003249,Female,0,Yes,No,59,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,32.45,1419.23,No
C00003250,Female,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),79.84,2397.61,No
C00003251,Female,0,Yes,No,19,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Mailed check,54.59,1047.48,No
C00003252,Female,0,No,No,63,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,73.89,4597.11,No
C00003253,Female,0,Yes,No,63,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,60.05,3718.89,No
C00003254,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),49.33,1245.08,No
C00003255,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,116.58,1266.42,No
C00003256,Male,0,No,No,28,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,107.07,2728.53,No
C00003257,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Electronic check,74.54,2584.46,No
C00003258,Male,0,No,Yes,29,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),136.05,3734.19,No
C00003259,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,94.36,2214.48,No
C00003260,Female,0,Yes,No,57,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),58.95,3339.27,No
C00003261,Male,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),114.1,6648.43,No
C00003262,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,62.49,3915.97,No
C00003263,Female,0,Yes,No,36,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),104.43,3558.56,No
C00003264,Male,0,Yes,Yes,57,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,67.28,3670.03,No
C00003265,Male,0,No,Yes,27,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),91.09,2695.63,No
C00003266,Male,1,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),100.86,2830.29,No
C00003267,Male,1,No,Yes,69,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,75.63,5219.81,Yes
C00003268,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,94.87,3543.29,Yes
C00003269,Male,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,340.35,Yes
C00003270,Male,0,No,No,61,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),90.43,5492.36,Yes
C00003271,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),64.88,1733.54,No
C00003272,Female,0,Yes,No,39,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,98.45,3690.04,No
C00003273,Male,0,Yes,No,40,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,73.4,3149.76,No
C00003274,Female,0,No,Yes,41,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),18.0,992.19,No
C00003275,Male,0,Yes,No,8,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,72.58,327.27,No
C00003276,Male,1,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,85.28,1048.55,No
C00003277,Female,0,No,Yes,14,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),74.9,1028.17,No
C00003278,Male,0,No,No,3,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,51.8,-198.28,Yes
C00003279,Male,0,Yes,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,67.4,2188.41,No
C00003280,Male,0,Yes,Yes,61,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,87.52,5554.3,No
C00003281,Male,0,No,No,37,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,94.11,3384.73,No
C00003282,Female,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),21.62,1053.58,No
C00003283,Female,0,Yes,Yes,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),43.83,1249.81,Yes
C00003284,Male,0,Yes,Yes,19,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,119.74,2486.03,No
C00003285,Female,0,No,Yes,55,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,63.98,3354.92,Yes
C00003286,Male,1,No,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,49.79,2497.9,No
C00003287,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,150.0,283.81,No
C00003288,Male,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,18.0,346.01,No
C00003289,Male,0,Yes,Yes,41,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),77.63,3389.67,Yes
C00003290,Male,0,No,No,56,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.65,5292.11,No
C00003291,Female,0,Yes,No,48,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,32.87,1745.64,No
C00003292,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,73.18,478.97,No
C00003293,Female,0,Yes,No,71,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,74.76,5533.06,No
C00003294,Female,0,No,No,60,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Electronic check,39.48,2461.42,No
C00003295,Male,0,No,Yes,20,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,98.63,2383.17,Yes
C00003296,Male,0,No,Yes,59,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,93.71,5344.59,No
C00003297,Male,1,No,Yes,12,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),18.0,395.47,No
C00003298,Male,0,No,No,47,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),98.01,4260.26,No
C00003299,Male,0,No,No,39,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,76.13,3046.96,Yes
C00003300,Female,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),36.83,2454.24,Yes
C00003301,Male,1,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.36,939.02,Yes
C00003302,Male,0,No,No,56,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,53.02,3172.02,No
C00003303,Female,0,Yes,Yes,50,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,23.72,1211.13,Yes
C00003304,Female,0,No,No,39,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,71.22,2624.2,No
C00003305,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,76.35,5374.08,Yes
C00003306,Female,0,Yes,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.5,1978.4,No
C00003307,Male,0,No,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,98.49,6521.6,No
C00003308,Female,1,No,No,63,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,143.56,8858.34,No
C00003309,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,72.88,2007.19,Yes
C00003310,Male,1,No,No,27,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,67.63,1825.94,No
C00003311,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,18.0,-360.78,No
C00003312,Female,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,138.71,3771.53,No
C00003313,Female,1,No,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,84.96,2836.57,No
C00003314,Female,0,Yes,Yes,10,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,74.53,1037.49,No
C00003315,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,212.6,No
C00003316,Female,0,Yes,No,25,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),62.7,1714.83,No
C00003317,Male,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.18,1649.71,Yes
